index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
130.0,9.910061415300098e9,0.0,3289.648471418748,1.0,1.0,1.0
131.0,9.910062860642828e9,0.0,3289.64871130976,1.0,1.0,1.0
132.0,1.0278712828421644e10,0.0,3350.2767659756755,1.0,1.0,1.0
133.0,1.0320433255748621e10,0.0,3357.069125781817,1.0,1.0,1.0
134.0,1.0810863165646181e10,0.0,3435.9078242708474,1.0,1.0,1.0
135.0,1.0810864063881733e10,0.0,3435.9079670094266,1.0,1.0,1.0
136.0,1.1330535233757633e10,0.0,3517.519648170189,1.0,1.0,1.0
137.0,1.1330536844319313e10,0.0,3517.519898166418,1.0,1.0,1.0
138.0,1.1428990559510592e10,0.0,3532.7691250611842,1.0,1.0,1.0
139.0,1.1516008074674833e10,0.0,3546.192439440493,1.0,1.0,1.0
140.0,1.1810732692174938e10,0.0,3591.283906885535,1.0,1.0,1.0
141.0,1.23330943888039e10,0.0,3669.8418320922033,1.0,1.0,1.0
142.0,1.2333097157560642e10,0.0,3669.8422440285117,1.0,1.0,1.0
143.0,1.3351572445363546e10,0.0,3818.365764346966,1.0,1.0,1.0
144.0,1.3553751618455091e10,0.0,3847.1673692930176,1.0,1.0,1.0
145.0,1.417125845335688e10,0.0,3933.8294613602293,1.0,1.0,1.0
146.0,1.4939397080345692e10,0.0,4039.0372134628187,1.0,1.0,1.0
147.0,1.4939398352605862e10,0.0,4039.037385447874,1.0,1.0,1.0
148.0,1.5898535679215765e10,0.0,4166.677448723816,1.0,1.0,1.0
149.0,1.656728772497855e10,0.0,4253.407833217569,1.0,1.0,1.0
150.0,1.656728864431636e10,0.0,4253.407951230808,1.0,1.0,1.0
151.0,1.710637003988294e10,0.0,4322.054613670698,1.0,1.0,1.0
152.0,1.7495756167535843e10,0.0,4370.968512234918,1.0,1.0,1.0
153.0,1.7688176502372257e10,0.0,4394.938991680146,1.0,1.0,1.0
154.0,1.770333293704939e10,0.0,4396.821530066683,1.0,1.0,1.0
155.0,1.7787278670250813e10,0.0,4407.233634369057,1.0,1.0,1.0
156.0,1.778727893509689e10,0.0,4407.233667180106,1.0,1.0,1.0
157.0,1.794585390734404e10,0.0,4426.835491275872,1.0,1.0,1.0
158.0,1.8021079427952076e10,0.0,4436.104004114834,1.0,1.0,1.0
159.0,1.8183916027444866e10,0.0,4456.101020171086,1.0,1.0,1.0
160.0,1.8183917640768555e10,0.0,4456.101217849439,1.0,1.0,1.0
161.0,1.8479212943135754e10,0.0,4492.137635236062,1.0,1.0,1.0
162.0,1.8603759294211346e10,0.0,4507.2502869575355,1.0,1.0,1.0
163.0,1.8851787629443733e10,0.0,4537.1965012937835,1.0,1.0,1.0
164.0,1.8851787634454353e10,0.0,4537.196501896755,1.0,1.0,1.0
165.0,1.9300972274254543e10,0.0,4590.932554883153,1.0,1.0,1.0
166.0,1.944837874133973e10,0.0,4608.430273481739,1.0,1.0,1.0
167.0,1.9727433725415237e10,0.0,4641.374540817993,1.0,1.0,1.0
