mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
261.0,261.0,8.564356736826138e10,292649.2223947663,1.0,1.0,1.0,81.0204196280991,6.078619530460982e7,0.0007097578621631736,2.5072934065625763,4.12477437352035e-8,1.0,8.760234338715014e-6,1.0
262.0,262.0,8.572375781900916e10,292786.19813612994,1.0,1.0,1.0,353.7000799014581,7.007612610245565e7,0.0008174644692219182,3.69757167063516,5.276506953112351e-8,1.0,2.311179769735043e-6,1.0
263.0,263.0,8.588647355964043e10,293063.94107709744,1.0,1.0,1.0,163.72392688488037,7.223227952639458e7,0.0008410204371990567,2.8767146987688315,3.9825888328384965e-8,1.0,5.136820580845252e-6,1.0
264.0,264.0,8.617345487995967e10,293553.15511838684,1.0,1.0,1.0,144.08656481170058,7.159900775768949e7,0.0008308708061383016,1.6227570288389965,2.2664518348707394e-8,1.0,5.766469672062239e-6,1.0
265.0,265.0,8.61826746294081e10,293568.8584121417,1.0,1.0,1.0,352.62270159693134,4.634640704642906e7,0.0005377694209994369,4.1828447466620835,9.025175872795876e-8,1.0,1.5250561536850208e-6,1.0
266.0,266.0,8.620362846559492e10,293604.5443544683,1.0,1.0,1.0,399.98316669230286,7.399906920404899e7,0.000858421747038593,1.4070769680993604,1.901479276006393e-8,1.0,2.1461446843810695e-6,1.0
267.0,267.0,8.65265611573249e10,294153.97525331,1.0,1.0,1.0,302.28409666762127,6.523448608357039e7,0.0007539244038058691,2.915166067432348,4.468749954890111e-8,1.0,2.494092187174677e-6,1.0
268.0,268.0,8.689627922493698e10,294781.74845966464,1.0,1.0,1.0,24.82895334477679,8.925750159485503e7,0.0010271728832289037,1.7164055086494734,1.9229817958954748e-8,1.0,4.136996308162896e-5,1.0
269.0,269.0,8.689872922885681e10,294785.9040538689,1.0,1.0,1.0,32.66574117750382,8.844346529213884e7,0.0010177762790588728,2.2084476930671992,2.4970162417002148e-8,1.0,3.115729943270943e-5,1.0
270.0,270.0,8.751721582991766e10,295833.0877875524,1.0,1.0,1.0,764.5717837004954,1.146567271124981e8,0.0013101048274300187,3.5222660314123817,3.0720099204963605e-8,1.0,1.7135144866178112e-6,1.0
271.0,271.0,8.754612187042978e10,295881.93907440477,1.0,1.0,1.0,816.0070999054294,8.66237430183165e7,0.0009894640798351804,6.081421467276445,7.020501833995483e-8,1.0,1.212567978820103e-6,1.0
272.0,272.0,8.773949206168037e10,296208.5280029601,1.0,1.0,1.0,589.5490120963653,8.914401673770492e7,0.0010160078980676337,1.7233843212148492,1.9332585416367974e-8,1.0,1.7233646011123518e-6,1.0
273.0,273.0,8.77859177070875e10,296286.88412936457,1.0,1.0,1.0,18.881018343948057,6.890720028978229e7,0.0007849459459116535,1.4588765560302097,2.1171612689168205e-8,1.0,4.1573284428445704e-5,1.0
274.0,274.0,8.778815872999953e10,296290.6659515273,1.0,1.0,1.0,26.376454807686322,7.228257166953838e7,0.0008233749598391754,2.569266949035004,3.554476396857024e-8,1.0,3.12162861098087e-5,1.0
275.0,275.0,8.794286317960416e10,296551.61975548905,1.0,1.0,1.0,66.24242101284408,5.5226449540755525e7,0.0006279810277340328,1.583878726649163,2.8679713037518445e-8,1.0,9.480043424322768e-6,1.0
276.0,276.0,8.83113009433228e10,297172.1739048305,1.0,1.0,1.0,489.55291782939753,1.182716754763196e8,0.001339258672435602,5.6793239524752765,4.8019307417997984e-8,1.0,2.7356770303273226e-6,1.0
277.0,277.0,8.839038773692197e10,297305.2097372698,1.0,1.0,1.0,345.03461049935737,8.958049569900177e7,0.0010134642231381765,2.14878568133577,2.3987204631640758e-8,1.0,2.9372827893161868e-6,1.0
278.0,278.0,8.873805238463597e10,297889.3290882303,1.0,1.0,1.0,1592.0314432724495,7.133864101286004e7,0.0008039239000128018,1.677248614743632,2.3511081619229538e-8,1.0,5.049673506198607e-7,1.0
279.0,279.0,8.932983157593741e10,298880.9655631108,1.0,1.0,1.0,28.095590695594918,7.726802361863391e7,0.0008649744706187822,2.176553281148562,2.8168874713373744e-8,1.0,3.0786840539871646e-5,1.0
280.0,280.0,8.933815750821484e10,298894.8937473085,1.0,1.0,1.0,26.59941961482519,7.543934451011765e7,0.0008444246739269446,1.6372152600752956,2.170240569327573e-8,1.0,3.1745981158788305e-5,1.0
281.0,281.0,8.94738839176095e10,299121.8546305326,1.0,1.0,1.0,654.5730547272874,5.804941083511295e7,0.0006487860852283956,1.8665620394227218,3.215471115417508e-8,1.0,9.911591693897287e-7,1.0
282.0,282.0,8.974555913724861e10,299575.63174805895,1.0,1.0,1.0,560.4418218348213,7.419111308256128e7,0.0008266828317993271,1.407231429754664,1.8967654902126485e-8,1.0,1.4750555715004704e-6,1.0
283.0,283.0,9.004305457174786e10,300071.74903970526,1.0,1.0,1.0,531.5214890364113,6.032244482932652e7,0.0006699289046289477,2.0893079417618576,3.4635664130953066e-8,1.0,1.2603985322276499e-6,1.0
284.0,284.0,9.018922700861131e10,300315.2127492234,1.0,1.0,1.0,940.4745314962587,6.403150857021407e7,0.0007099684829444924,6.583794368327704,1.0282116577190522e-7,1.0,7.549045286903835e-7,1.0
285.0,285.0,9.097714122974454e10,301624.17215757846,1.0,1.0,1.0,144.96927162257361,7.190890270980102e7,0.0007904062701306123,1.8894715097489978,2.6275905130350287e-8,1.0,5.452233161441474e-6,1.0
286.0,286.0,9.130065885895082e10,302159.9888452322,1.0,1.0,1.0,47.327318697022086,7.957712564141533e7,0.0008715942094167674,1.8766583485868464,2.358288683413005e-8,1.0,1.8416302326284322e-5,1.0
287.0,287.0,9.137426403135747e10,302281.7626509371,1.0,1.0,1.0,75.64629717308017,5.904205519511989e7,0.000646156287617867,1.5514027184817671,2.6276231618799705e-8,1.0,8.541809867301886e-6,1.0
288.0,288.0,9.144145673622266e10,302392.8847314742,1.0,1.0,1.0,382.8330091752979,6.415700575912035e7,0.0007016183727391221,3.737931801051308,5.8262254267505225e-8,1.0,1.8327008275763741e-6,1.0
289.0,289.0,9.152442361100543e10,302530.03753512714,1.0,1.0,1.0,784.0849780535295,1.3915510517912465e8,0.00152041498703665,2.5945804716199334,1.8645240972773903e-8,1.0,1.9390946512086487e-6,1.0
290.0,290.0,9.156548187934749e10,302597.88809465856,1.0,1.0,1.0,284.69176341302955,6.955599668217339e7,0.0007596311995483725,1.4606450171238372,2.099955551700109e-8,1.0,2.6682584365684755e-6,1.0
291.0,291.0,9.158242414643575e10,302625.8814880772,1.0,1.0,1.0,392.4807234757158,9.553079890219885e7,0.001043112800110608,3.483082876535294,3.646031349639559e-8,1.0,2.6577427570787414e-6,1.0
292.0,292.0,9.188838113722086e10,303130.96367283375,1.0,1.0,1.0,48.423630646730764,7.377955317716986e7,0.0008029258150432982,1.868110490732875,2.5320165367373255e-8,1.0,1.6581280757342518e-5,1.0
293.0,293.0,9.193200620737334e10,303202.9125971143,1.0,1.0,1.0,37.51642422131391,6.354071633130033e7,0.000691170779753366,2.146559421132224,3.378242396772219e-8,1.0,1.842315183547521e-5,1.0
294.0,294.0,9.312527684132559e10,305164.34398750716,1.0,1.0,1.0,58.73700336455614,6.592032666308277e7,0.000707867174507916,1.855225273019374,2.8143447809374282e-8,1.0,1.205146898820287e-5,1.0
295.0,295.0,9.341337191343423e10,305636.01213442476,1.0,1.0,1.0,1317.335112077957,8.453061707362461e7,0.0009049091733823252,1.6322359564504962,1.9309405411543145e-8,1.0,6.869240522671005e-7,1.0
296.0,296.0,9.389424611090067e10,306421.68022334954,1.0,1.0,1.0,79.69659302149962,6.78077128169581e7,0.0007221711190775469,1.3723222675313347,2.0238439117328982e-8,1.0,9.061505538671245e-6,1.0
297.0,297.0,9.4266306343671e10,307028.1849336816,1.0,1.0,1.0,89.97411231935905,6.895719766514996e7,0.0007315147938139733,1.5072727955907186,2.1858092362017113e-8,1.0,8.1302807547297e-6,1.0
298.0,298.0,9.429702757183824e10,307078.2108386042,1.0,1.0,1.0,96.61919462617276,7.572202709158973e7,0.0008030160552686248,2.2492385164122646,2.9703886734494296e-8,1.0,8.31114416111164e-6,1.0
299.0,299.0,9.516230580634744e10,308483.8825714359,1.0,1.0,1.0,808.7812198222541,7.001476118087089e7,0.0007357404862444861,4.076851066044384,5.8228450647893405e-8,1.0,9.096903689308956e-7,1.0
300.0,300.0,9.530550120729204e10,308715.8907592741,1.0,1.0,1.0,223.64737793945207,6.0752316581185326e7,0.000637448163281377,2.326012876665522,3.828681774121254e-8,1.0,2.8502375889868605e-6,1.0
301.0,301.0,9.544024173801921e10,308934.0410800001,1.0,1.0,1.0,349.0853902231507,7.31269994689503e7,0.0007662071903542666,1.999933511895066,2.7348770309442783e-8,1.0,2.1948990470912386e-6,1.0
302.0,302.0,9.557592660603049e10,309153.5647635823,1.0,1.0,1.0,10.988058354226931,7.154608520650488e7,0.0007485785159704681,1.7572192607318153,2.456066259017592e-8,1.0,6.812655082801794e-5,1.0
303.0,303.0,9.557607409458067e10,309153.8032995562,1.0,1.0,1.0,10.723972615113242,7.294244183631997e7,0.0007631872584391447,1.4176936462355756,1.9435785368975788e-8,1.0,7.116646841895033e-5,1.0
304.0,304.0,9.571661580348016e10,309381.0204318942,1.0,1.0,1.0,1166.1678457585076,8.82095807605205e7,0.0009215702044351095,4.715566718689538,5.345866803659994e-8,1.0,7.902552002157931e-7,1.0
305.0,305.0,9.644160053314378e10,310550.4798469063,1.0,1.0,1.0,14.299506110717008,8.504250830467188e7,0.0008818031615563918,1.5989430908393216,1.8801692503130016e-8,1.0,6.166668657846227e-5,1.0
306.0,306.0,9.644572930932664e10,310557.1272879221,1.0,1.0,1.0,19.529263919738266,8.959952128922813e7,0.0009290149189569492,1.6768972014518277,1.8715470521345454e-8,1.0,4.757040115669654e-5,1.0
307.0,307.0,9.695897196065327e10,311382.3565339778,1.0,1.0,1.0,568.3483650881365,8.07761278339547e7,0.0008330959603615181,2.0884919661641,2.5855311729625696e-8,1.0,1.4658192255595315e-6,1.0
308.0,308.0,9.730959807505309e10,311944.86383823195,1.0,1.0,1.0,451.76733580161294,7.441310125294772e7,0.0007647046412227905,1.482486768002113,1.9922389235650435e-8,1.0,1.6926957321203927e-6,1.0
309.0,309.0,9.762891385639249e10,312456.2591090031,1.0,1.0,1.0,481.21284577375496,9.070228103627819e7,0.0009290514209600318,1.9800572850685447,2.1830292028727613e-8,1.0,1.9306455118964775e-6,1.0
310.0,310.0,9.774801643250977e10,312646.79181547626,1.0,1.0,1.0,113.55522642806632,6.6379064095384754e7,0.0006790834906151324,1.5926717465144546,2.399358541306154e-8,1.0,5.980204627968494e-6,1.0
311.0,311.0,9.775493651482132e10,312657.8585527978,1.0,1.0,1.0,199.7606885461432,5.779265674096351e7,0.000591199367936174,1.396493701995232,2.416386061389345e-8,1.0,2.9595380965039646e-6,1.0
312.0,312.0,9.780930248586891e10,312744.7881034453,1.0,1.0,1.0,336.50896024268354,6.348782776499793e7,0.0006490980519615831,1.4235482690915897,2.2422381095804627e-8,1.0,1.9289175880887882e-6,1.0
313.0,313.0,9.78648694098788e10,312833.6129796138,1.0,1.0,1.0,24.577486532555465,7.937568628830998e7,0.0008110743621275506,1.638238143207471,2.063904219034617e-8,1.0,3.300070416286048e-5,1.0
314.0,314.0,9.800723879239694e10,313061.07837352913,1.0,1.0,1.0,87.55513190201586,7.71977395013434e7,0.000787673854213799,2.600779715814926,3.368984288880182e-8,1.0,8.996318515004871e-6,1.0
315.0,315.0,9.831506457235875e10,313552.33147332637,1.0,1.0,1.0,160.76632057067334,6.5470826478194624e7,0.0006659287346292542,1.803249039604648,2.7542787142711978e-8,1.0,4.142215435828862e-6,1.0
316.0,316.0,9.83914956490877e10,313674.18709400954,1.0,1.0,1.0,81.75282031191982,7.759029035560471e7,0.0007885873663998841,2.3673331690713257,3.0510688334196294e-8,1.0,9.645995861563023e-6,1.0
317.0,317.0,9.84322398020212e10,313739.1269861335,1.0,1.0,1.0,93.40322030267146,6.055382144462872e7,0.0006151828059699769,2.811240465289989,4.6425483918470865e-8,1.0,6.586312591541149e-6,1.0
318.0,318.0,9.91846631955562e10,314935.9668179489,1.0,1.0,1.0,147.90874240368026,6.6644677311113015e7,0.0006719252272167544,1.9518633271487027,2.928761012343436e-8,1.0,4.542836456434069e-6,1.0
319.0,319.0,9.959308015351013e10,315583.71338443644,1.0,1.0,1.0,72.89687717134883,5.428079157756812e7,0.0005450257348049185,2.1803193725444077,4.016742027105771e-8,1.0,7.476667807371229e-6,1.0
320.0,320.0,9.98244913961804e10,315950.1406807416,1.0,1.0,1.0,285.12869244616536,7.566797692794475e7,0.0007580101414507693,5.644178447386611,7.459137506426677e-8,1.0,2.658484261782556e-6,1.0
321.0,321.0,9.989469034977621e10,316061.21297903074,1.0,1.0,1.0,295.87534217311514,6.950817676472478e7,0.0006958145276795725,2.11864911880611,3.048057389575026e-8,1.0,2.3517151600705373e-6,1.0
322.0,322.0,9.997838022142706e10,316193.58029761934,1.0,1.0,1.0,380.2235269557356,7.724276036215612e7,0.0007725946363453986,1.591024309380099,2.0597714296077857e-8,1.0,2.031948529148596e-6,1.0
323.0,323.0,1.0008938076672404e11,316369.0578528881,1.0,1.0,1.0,99.44365813928364,7.960141253087191e7,0.0007953032770900879,2.0710287324514156,2.6017487210395996e-8,1.0,7.99752635785143e-6,1.0
324.0,324.0,1.0011771918847137e11,316413.84165120113,1.0,1.0,1.0,108.74930781803978,7.000540931172428e7,0.0006992309638297759,1.3527365032710252,1.9323313963460727e-8,1.0,6.429750936895477e-6,1.0
325.0,325.0,1.0208520638569649e11,319507.7563779892,1.0,1.0,1.0,612.7807198972054,5.7252190845729664e7,0.000560827495162187,3.492583698515075,6.100349431039424e-8,1.0,9.152172660658554e-7,1.0
326.0,326.0,1.0232331665085564e11,319880.1598268571,1.0,1.0,1.0,80.29654073955055,6.229711962618572e7,0.0006088262361075267,2.250041731294058,3.611790947304731e-8,1.0,7.582222478080498e-6,1.0
327.0,327.0,1.0249705908866553e11,320151.61890683224,1.0,1.0,1.0,746.8523237796259,7.537475327081972e7,0.0007353845468294422,1.9094023651171843,2.5332120906180126e-8,1.0,9.846451880980323e-7,1.0
328.0,328.0,1.0259915790778824e11,320311.0330722129,1.0,1.0,1.0,888.3724291514679,7.910541841139017e7,0.0007710143054462138,1.8327098926481717,2.3167943840141422e-8,1.0,8.678953557604785e-7,1.0
329.0,329.0,1.0283797078748543e11,320683.5991869329,1.0,1.0,1.0,110.152213311695,7.863629575090268e7,0.0007646620722294877,1.6572048579749181,2.1074299598437674e-8,1.0,6.941867523494443e-6,1.0
330.0,330.0,1.0298750836097221e11,320916.6688736692,1.0,1.0,1.0,17.754729755271033,6.601222201391014e7,0.0006409730943564715,1.2998109044811077,1.9690458294332385e-8,1.0,3.6101540445366626e-5,1.0
331.0,331.0,1.0331012690434662e11,321418.9274208142,1.0,1.0,1.0,647.8497855757769,8.362188641967678e7,0.0008094258419221204,2.1576769178250705,2.5802777352440038e-8,1.0,1.2494035808049895e-6,1.0
332.0,332.0,1.0332507880857089e11,321442.18579485005,1.0,1.0,1.0,57.1451391469428,7.403953142476578e7,0.0007165688362127864,1.7727541340872752,2.3943346193687374e-8,1.0,1.2539453869736916e-5,1.0
333.0,333.0,1.033865551380194e11,321537.7973707281,1.0,1.0,1.0,50.32626571857014,6.59066696492661e7,0.0006374781483946181,1.9576095453842948,2.9702753198697785e-8,1.0,1.2666907414896709e-5,1.0
334.0,334.0,1.0350564772228595e11,321722.9362701484,1.0,1.0,1.0,322.3756442623303,6.757187187377916e7,0.0006528327036062455,2.4857825047071214,3.6787237585343756e-8,1.0,2.0250683177386962e-6,1.0
335.0,335.0,1.0369812185735551e11,322021.9276033163,1.0,1.0,1.0,56.72680205442672,6.6953047339906484e7,0.0006456534235582518,1.636552854870265,2.4443291509129028e-8,1.0,1.1381805428389519e-5,1.0
336.0,336.0,1.0489412600803384e11,323873.62660154013,1.0,1.0,1.0,657.9604917406517,7.905713298118182e7,0.0007536850335626059,2.706247402186338,3.423153990204164e-8,1.0,1.1454867625390583e-6,1.0
337.0,337.0,1.0516301922769147e11,324288.4814909272,1.0,1.0,1.0,519.707263165016,6.891653171038714e7,0.0006553304773689719,1.3840671255148338,2.0083238247264066e-8,1.0,1.2609607827645333e-6,1.0
338.0,338.0,1.0541705598878755e11,324679.92852775415,1.0,1.0,1.0,605.063670048884,8.75918237293577e7,0.0008309075130674468,2.82749028477483,3.2280299247728e-8,1.0,1.3732563268925343e-6,1.0
339.0,339.0,1.0601399203492218e11,325597.8993097501,1.0,1.0,1.0,63.94339099720455,7.421387846935081e7,0.0007000385225570896,1.5258389935404402,2.056002226282498e-8,1.0,1.094778540268053e-5,1.0
340.0,340.0,1.0631957219278223e11,326066.8216681701,1.0,1.0,1.0,32.35980141559192,5.868288252767577e7,0.0005519480680192305,1.6293937335474054,2.7766082090104514e-8,1.0,1.705659626678937e-5,1.0
341.0,341.0,1.0672322603025128e11,326685.20938397455,1.0,1.0,1.0,81.41625923484892,6.946677000816076e7,0.0006509058317134174,1.59695901586658,2.2988819132004675e-8,1.0,7.994789220613168e-6,1.0
342.0,342.0,1.0678768781543971e11,326783.85488796677,1.0,1.0,1.0,50.01874227046944,7.159236089344545e7,0.0006704177461742011,2.0480689267189223,2.8607366743579424e-8,1.0,1.3403330746483184e-5,1.0
343.0,343.0,1.0722844281589496e11,327457.5435318218,1.0,1.0,1.0,855.6195779326841,8.487913986600362e7,0.0007915729982480843,1.779085350751887,2.096021886212214e-8,1.0,9.251459628362563e-7,1.0
344.0,344.0,1.0732923730385678e11,327611.4120476525,1.0,1.0,1.0,407.4699410408238,7.222505497833176e7,0.0006729299195297271,2.9682148843493015,4.1096747983677437e-8,1.0,1.6514835862758947e-6,1.0
345.0,345.0,1.075779251754033e11,327990.7394659235,1.0,1.0,1.0,798.363544300012,8.610886772700015e7,0.0008004325015607195,5.520116473154482,6.410624848168776e-8,1.0,1.0025914976647907e-6,1.0
346.0,346.0,1.0767874184983766e11,328144.3917695953,1.0,1.0,1.0,1196.2662185734896,1.487830248648115e8,0.0013817307152700113,2.181104957160868,1.4659635783222497e-8,1.0,1.155036139796443e-6,1.0
347.0,347.0,1.0786568971688951e11,328429.12434327364,1.0,1.0,1.0,878.4882177457052,1.4177833797468668e8,0.0013143969915034763,4.231982354821067,2.984928736658516e-8,1.0,1.4962033240199393e-6,1.0
348.0,348.0,1.0799596234699957e11,328627.39135227236,1.0,1.0,1.0,1019.5539974733208,1.9355634761638734e8,0.00179225540952883,6.108159489293198,3.1557526069943803e-8,1.0,1.7578817933826294e-6,1.0
349.0,349.0,1.0852205655489445e11,329426.86070643127,1.0,1.0,1.0,532.755997955258,1.053977415665489e8,0.0009712103232582312,1.6716863886446596,1.586074201243826e-8,1.0,1.822992752753195e-6,1.0
350.0,350.0,1.0858715512679967e11,329525.65169770876,1.0,1.0,1.0,556.855273545249,1.084524643366021e8,0.0009987596071511463,2.5022379137951103,2.3072208895651632e-8,1.0,1.7935712466050462e-6,1.0
351.0,351.0,1.0940533230022766e11,330764.7688316089,1.0,1.0,1.0,109.8782209072395,6.875849682540965e7,0.0006284748229453097,1.5651308713680099,2.2762726690469745e-8,1.0,5.719739705977545e-6,1.0
352.0,352.0,1.0970151959303233e11,331212.1972286533,1.0,1.0,1.0,33.49030065841713,6.3190509445203036e7,0.0005760221897319237,1.4218861002664365,2.2501576752220667e-8,1.0,1.7199672096319383e-5,1.0
353.0,353.0,1.0978227007984544e11,331334.07624306536,1.0,1.0,1.0,802.7188249950212,1.1222906929092184e8,0.0010222877458588857,3.484488747565008,3.104800534943386e-8,1.0,1.2735315455760319e-6,1.0
354.0,354.0,1.100933245477252e11,331803.1412565668,1.0,1.0,1.0,619.0909588573046,8.956207605128476e7,0.0008135105020206912,3.3465507910412047,3.7365712571523165e-8,1.0,1.3140403528461134e-6,1.0
355.0,355.0,1.1018425335841476e11,331940.1352027422,1.0,1.0,1.0,283.1827464805428,6.3735991805723734e7,0.0005784491878578853,1.5115081886364263,2.3715143426679662e-8,1.0,2.0426710138487547e-6,1.0
356.0,356.0,1.1143322008847978e11,333816.1471356348,1.0,1.0,1.0,1121.2661289152536,1.1478442916406083e8,0.0010300736979707834,5.372930483874307,4.680887924436862e-8,1.0,9.18670127819974e-7,1.0
357.0,357.0,1.1143631658299106e11,333820.78512727615,1.0,1.0,1.0,93.81907143197171,4.7302931730736785e7,0.00042448398629807405,1.1070365432008966,2.340312744194477e-8,1.0,4.524495710937278e-6,1.0
358.0,358.0,1.1182158896750363e11,334397.35191461013,1.0,1.0,1.0,39.91138127712513,6.84009235365468e7,0.0006116969376075218,1.420368073606757,2.0765334737737138e-8,1.0,1.5326378542506387e-5,1.0
359.0,359.0,1.1183334701983871e11,334414.93241157563,1.0,1.0,1.0,24.004246395058182,6.0199540243530214e7,0.0005382968664469787,1.5050482342727793,2.5000992161170962e-8,1.0,2.2425068364479015e-5,1.0
360.0,360.0,1.1235576898909833e11,335195.1207716161,1.0,1.0,1.0,676.5205336343508,8.517462200547959e7,0.0007580796503718837,1.784704403843089,2.095347605209856e-8,1.0,1.1205567498437738e-6,1.0
361.0,361.0,1.1245599546471248e11,335344.5921208697,1.0,1.0,1.0,914.999862400896,8.551638639648901e7,0.0007604431052778864,1.7936082872702734,2.097385498629874e-8,1.0,8.310854859393494e-7,1.0
362.0,362.0,1.1261639425349008e11,335583.6620777151,1.0,1.0,1.0,194.11887063282052,4.935797612862241e7,0.0004382841110253936,1.529914294798657,3.0996293026460296e-8,1.0,2.2578130070332847e-6,1.0
363.0,363.0,1.1390989530058882e11,337505.40040211036,1.0,1.0,1.0,1086.4308404579142,9.216642937958966e7,0.0008091169694016668,1.4010909587168625,1.520174935872188e-8,1.0,7.447477918250519e-7,1.0
364.0,364.0,1.1395171970662029e11,337567.3558071341,1.0,1.0,1.0,51.432686990516444,6.254786602554737e7,0.000548897955823782,1.4450314458412497,2.3102809698592012e-8,1.0,1.0672161769906987e-5,1.0
365.0,365.0,1.142072071050248e11,337945.56825770746,1.0,1.0,1.0,1030.9278958921236,1.719666389690311e8,0.0015057424123270035,12.559878046444936,7.30367129446939e-8,1.0,1.460570053761126e-6,1.0
366.0,366.0,1.1430619181005016e11,338091.98720178235,1.0,1.0,1.0,1267.0537236594707,1.8083332751008594e8,0.001582008149405311,2.635688864425444,1.4575238429312424e-8,1.0,1.2485722742964658e-6,1.0
367.0,367.0,1.1514347663921123e11,339327.97797884454,1.0,1.0,1.0,64.14533194765302,6.018658391339631e7,0.0005227094561655206,1.5630173915361247,2.5969531517280963e-8,1.0,8.148830792427534e-6,1.0
368.0,368.0,1.1577441544620319e11,340256.3966279006,1.0,1.0,1.0,256.27338056781196,7.634834845171516e7,0.0006594578611521656,1.4313259770839697,1.874730765118227e-8,1.0,2.5732593049306886e-6,1.0
369.0,369.0,1.1615978775221031e11,340822.2230902943,1.0,1.0,1.0,145.48170623877616,7.074889709712185e7,0.0006090653093291115,1.5083516415239924,2.1319790179250073e-8,1.0,4.186542246964474e-6,1.0
370.0,370.0,1.1620279723070102e11,340885.3138970657,1.0,1.0,1.0,343.8154349879145,6.2044124369068764e7,0.0005339296975036278,2.537167638825569,4.0892955850462904e-8,1.0,1.552954414400843e-6,1.0
371.0,371.0,1.1683524727940724e11,341811.71319808107,1.0,1.0,1.0,1190.832833190895,7.774878525611052e7,0.000665456590440788,2.452477642662149,3.1543613617454554e-8,1.0,5.588161259021256e-7,1.0
372.0,372.0,1.1709051343307092e11,342184.91117095,1.0,1.0,1.0,49.76934788906645,5.732323905573707e7,0.0004895634782732678,1.3751397144587005,2.39892186329808e-8,1.0,9.836646430740502e-6,1.0
373.0,373.0,1.171349468860605e11,342249.8310971979,1.0,1.0,1.0,866.5189551229388,7.18875155787398e7,0.0006137153540495424,11.32430980725482,1.575281843597875e-7,1.0,7.082538130541767e-7,1.0
374.0,374.0,1.1721986986121404e11,342373.8743847346,1.0,1.0,1.0,42.44821152756883,6.5140568075504616e7,0.0005557126809018062,1.944890859940535,2.985682986205857e-8,1.0,1.309154522425256e-5,1.0
375.0,375.0,1.1741743154715137e11,342662.2703875514,1.0,1.0,1.0,552.4219096115039,6.58807892193535e7,0.0005610818446785122,3.3794112617714425,5.129585273363253e-8,1.0,1.0156763063092455e-6,1.0
376.0,376.0,1.1763489013665457e11,342979.43106934935,1.0,1.0,1.0,1824.029520286202,9.541297984298669e7,0.000811094215818077,7.011731055859157,7.348823050488295e-8,1.0,4.446716496621234e-7,1.0
377.0,377.0,1.1837616403923297e11,344058.37301137287,1.0,1.0,1.0,56.86600055855374,6.44138726760933e7,0.0005441456327995487,1.647720816059476,2.5580216609577823e-8,1.0,9.568909848675804e-6,1.0
378.0,378.0,1.1849911220819167e11,344237.0000569254,1.0,1.0,1.0,27.759720919353235,5.846581292193587e7,0.0004933860835826932,1.2908812945367754,2.207924990729835e-8,1.0,1.7773452586791656e-5,1.0
379.0,379.0,1.1930353117852782e11,345403.4324938416,1.0,1.0,1.0,1039.884631017701,1.0522939877696568e8,0.0008820308816422697,1.561381077621448,1.4837878915954418e-8,1.0,8.482007093220092e-7,1.0
380.0,380.0,1.196986608406482e11,345974.942504003,1.0,1.0,1.0,651.7355423072534,8.198685531186932e7,0.0006849438069913417,5.313937434583422,6.481450399255682e-8,1.0,1.0509535885775473e-6,1.0
381.0,381.0,1.2137958969769604e11,348395.73719793995,1.0,1.0,1.0,2667.9877160447927,1.5291099354261777e8,0.0012597751713287679,2.4918429399473263,1.6296035243880784e-8,1.0,4.7218177345896656e-7,1.0
382.0,382.0,1.2150066283743834e11,348569.45195676334,1.0,1.0,1.0,1043.7469554918125,8.110082843824558e7,0.0006674928881858184,1.4333844657420516,1.7674103869771265e-8,1.0,6.395160097701042e-7,1.0
383.0,383.0,1.215106645750903e11,348583.7984977074,1.0,1.0,1.0,972.4601795095047,8.005032538653776e7,0.0006587925887806345,3.8762821053298073,4.842306494836172e-8,1.0,6.774494243177343e-7,1.0
384.0,384.0,1.223257259206476e11,349750.9484199401,1.0,1.0,1.0,1070.364114359486,1.425075949289892e8,0.0011649846652868263,2.2967814177417005,1.611690534028151e-8,1.0,1.0884003393405635e-6,1.0
385.0,385.0,1.2258218145680038e11,350117.38239739026,1.0,1.0,1.0,1099.243894706368,1.1812152816163753e8,0.0009636109165748351,5.50532604849947,4.660730462114416e-8,1.0,8.766124799194236e-7,1.0
386.0,386.0,1.2279684496900508e11,350423.80765154224,1.0,1.0,1.0,1930.873491193195,1.9277999658264318e8,0.0015699100128599654,2.403729988404837,1.2468772855146192e-8,1.0,8.130568988700705e-7,1.0
387.0,387.0,1.229176300884984e11,350596.10677886655,1.0,1.0,1.0,1946.6956582187695,2.106306644221054e8,0.001713591979539237,4.415358854995243,2.096256427648638e-8,1.0,8.802567429092522e-7,1.0
388.0,388.0,1.2408068546302414e11,352250.884261522,1.0,1.0,1.0,701.6772210846931,6.792498015864597e7,0.0005474258947108729,1.811730704112663,2.667252455998142e-8,1.0,7.801676871662307e-7,1.0
389.0,389.0,1.2415696597213826e11,352359.1434490359,1.0,1.0,1.0,33.21999283737121,4.404323979730947e7,0.00035473837109877725,0.9482343378738276,2.152962272264611e-8,1.0,1.0678460192192164e-5,1.0
390.0,390.0,1.2483254352171988e11,353316.49200358574,1.0,1.0,1.0,50.776216112532374,6.360302019269549e7,0.0005095067228477683,1.966780955895678,3.092276042768097e-8,1.0,1.0034357852081339e-5,1.0
