mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
228,10,13,2667.5180,2654.9236,-2.323875,1.800784,1.750359,1.900031,99.9825,0.0090,0.0085,4.32e-09
229,10,13,2672.8464,2654.9236,-2.170645,1.800535,1.759068,1.895803,99.9817,0.0116,0.0067,5.21e-09
230,10,13,2676.2756,2654.9236,-2.094613,1.801307,1.753245,1.897911,99.9823,0.0083,0.0095,4.06e-09
231,7,15,2691.4023,2704.2716,-2.322496,1.800702,1.754677,1.888290,99.9817,0.0096,0.0087,3.96e-09
232,7,15,2699.1089,2704.2716,-2.719176,1.802516,1.755737,1.888829,99.9817,0.0097,0.0085,4.12e-09
233,7,15,2715.1656,2704.2716,-2.394862,1.801188,1.755278,1.888526,99.9816,0.0096,0.0087,5.08e-09
234,7,15,2716.6446,2704.2716,-2.339574,1.801973,1.752340,1.898994,99.9820,0.0102,0.0079,3.69e-09
235,9,14,2726.4510,2733.8804,-2.565827,1.801282,1.751307,1.893370,99.9820,0.0105,0.0076,4.26e-09
236,9,14,2734.8203,2733.8804,-3.463729,1.801869,1.754890,1.889779,99.9817,0.0093,0.0090,4.55e-09
237,9,14,2739.2809,2733.8804,-2.704345,1.800127,1.752498,1.891564,99.9817,0.0086,0.0097,4.06e-09
238,9,14,2752.3768,2733.8804,-2.169694,1.801488,1.755595,1.896234,99.9816,0.0096,0.0088,4.48e-09
239,9,14,2759.8456,2733.8804,-2.022389,1.801751,1.758362,1.892444,99.9814,0.0101,0.0085,3.78e-09
240,9,14,2771.4258,2733.8804,-1.862223,1.799960,1.751425,1.904532,99.9818,0.0103,0.0079,3.72e-09
241,9,14,2783.8453,2733.8804,-1.738115,1.800693,1.767916,1.890444,99.9804,0.0090,0.0106,4.25e-09
242,12,12,2796.4849,2842.4461,-1.791301,1.801184,1.746530,1.883053,99.9815,0.0089,0.0095,3.40e-09
243,12,12,2804.1861,2842.4461,-1.870947,1.803230,1.761491,1.868944,99.9804,0.0104,0.0092,3.99e-09
244,12,12,2812.9770,2842.4461,-1.984325,1.802026,1.749950,1.884429,99.9813,0.0083,0.0104,4.53e-09
245,12,12,2819.1808,2842.4461,-2.086983,1.800389,1.748600,1.887780,99.9813,0.0099,0.0088,3.87e-09
246,12,12,2833.0797,2842.4461,-2.482120,1.802072,1.757831,1.876167,99.9806,0.0099,0.0094,3.56e-09
247,12,12,2837.9817,2842.4461,-2.803933,1.801536,1.755457,1.885560,99.9808,0.0100,0.0092,3.70e-09
248,8,15,2848.3600,2852.3157,-2.857980,1.800804,1.761667,1.882216,99.9801,0.0096,0.0103,4.66e-09
249,8,15,2850.8879,2852.3157,-3.300540,1.801170,1.756281,1.881962,99.9806,0.0100,0.0094,3.47e-09
250,8,15,2856.7555,2852.3157,-2.807829,1.800878,1.758433,1.881213,99.9804,0.0094,0.0102,4.05e-09
251,11,13,2873.0391,2862.1853,-2.421114,1.801341,1.758717,1.883831,99.9805,0.0097,0.0098,3.96e-09
252,11,13,2875.3469,2862.1853,-2.337389,1.800161,1.761724,1.887785,99.9801,0.0096,0.0103,3.58e-09
253,10,14,2895.3764,2921.4029,-2.050176,1.801545,1.759024,1.872053,99.9799,0.0121,0.0080,4.62e-09
254,10,14,2901.1977,2921.4029,-2.160128,1.801510,1.765504,1.865735,99.9793,0.0096,0.0110,3.80e-09
255,10,14,2904.9699,2921.4029,-2.249875,1.801312,1.756224,1.878430,99.9802,0.0104,0.0094,3.91e-09
256,10,14,2918.2797,2921.4029,-2.970992,1.801606,1.757467,1.881225,99.9801,0.0097,0.0102,3.56e-09
257,10,14,2932.6495,2921.4029,-2.414572,1.802293,1.750687,1.889596,99.9808,0.0080,0.0112,3.09e-09
258,10,14,2943.1877,2921.4029,-2.127438,1.801069,1.757492,1.886749,99.9800,0.0101,0.0099,4.09e-09
259,10,14,2961.4411,2921.4029,-1.863117,1.801458,1.759457,1.895130,99.9799,0.0107,0.0095,3.52e-09
260,10,14,2965.6774,2921.4029,-1.819438,1.801469,1.763090,1.888422,99.9796,0.0104,0.0101,4.14e-09
261,9,15,2978.6764,3020.0989,-1.862785,1.801562,1.753975,1.873963,99.9797,0.0106,0.0097,3.06e-09
262,9,15,2987.9255,3020.0989,-1.972523,1.801673,1.758664,1.871405,99.9793,0.0105,0.0102,3.28e-09
263,9,15,2996.5276,3020.0989,-2.107637,1.802052,1.750693,1.876766,99.9801,0.0122,0.0077,3.69e-09
264,9,15,3002.0875,3020.0989,-2.224471,1.802640,1.750918,1.885379,99.9801,0.0106,0.0093,4.61e-09
265,9,15,3015.7506,3020.0989,-2.841692,1.800796,1.757558,1.883732,99.9793,0.0102,0.0105,3.21e-09
266,9,15,3023.7279,3020.0989,-2.920244,1.800304,1.752145,1.892371,99.9798,0.0093,0.0109,3.10e-09
267,9,15,3028.7692,3020.0989,-2.541988,1.800449,1.762385,1.885595,99.9788,0.0123,0.0089,3.88e-09
268,9,15,3031.0631,3020.0989,-2.440044,1.801253,1.755963,1.887566,99.9795,0.0112,0.0093,3.63e-09
269,9,15,3038.8705,3020.0989,-2.206520,1.801434,1.763396,1.875831,99.9788,0.0115,0.0097,4.07e-09
270,9,15,3045.8581,3020.0989,-2.069089,1.801504,1.754670,1.892354,99.9796,0.0121,0.0083,3.99e-09
271,12,13,3060.6211,3089.1862,-2.034008,1.801491,1.758219,1.870653,99.9789,0.0115,0.0097,4.04e-09
272,12,13,3064.7480,3089.1862,-2.101775,1.801513,1.763163,1.864401,99.9784,0.0099,0.0118,3.36e-09
273,12,13,3072.5498,3089.1862,-2.268786,1.801779,1.758991,1.873714,99.9788,0.0108,0.0104,3.45e-09
274,12,13,3076.0567,3089.1862,-2.371596,1.802194,1.759879,1.878259,99.9788,0.0116,0.0096,3.83e-09
275,12,13,3087.1795,3089.1862,-3.187365,1.801511,1.755931,1.880226,99.9791,0.0093,0.0116,3.56e-09
276,12,13,3090.8290,3089.1862,-3.274241,1.801932,1.759623,1.875250,99.9788,0.0113,0.0100,4.18e-09
277,12,13,3093.3017,3089.1862,-2.875415,1.802584,1.766075,1.875601,99.9782,0.0105,0.0113,3.30e-09
278,11,14,3111.6764,3128.6646,-2.265212,1.801208,1.756484,1.879044,99.9788,0.0108,0.0104,2.82e-09
279,11,14,3122.2339,3128.6646,-2.687104,1.801021,1.757719,1.877088,99.9786,0.0114,0.0100,3.54e-09
280,11,14,3128.7914,3128.6646,-4.392240,1.800355,1.758485,1.878744,99.9785,0.0104,0.0111,3.88e-09
281,11,14,3141.7006,3128.6646,-2.380215,1.800299,1.773563,1.865819,99.9770,0.0116,0.0114,2.80e-09
282,11,14,3146.3036,3128.6646,-2.248885,1.801911,1.769790,1.871993,99.9775,0.0129,0.0096,3.83e-09
283,11,14,3156.3235,3128.6646,-2.053524,1.801408,1.759512,1.883168,99.9785,0.0089,0.0126,3.78e-09
284,11,14,3160.9037,3128.6646,-1.986976,1.799560,1.765492,1.879933,99.9777,0.0116,0.0107,3.19e-09
285,10,15,3177.9942,3207.6214,-2.034492,1.801632,1.761771,1.864886,99.9778,0.0123,0.0100,2.63e-09
286,10,15,3186.0347,3207.6214,-2.171996,1.800921,1.762376,1.867705,99.9776,0.0113,0.0111,3.65e-09
287,10,15,3206.4550,3207.6214,-3.439315,1.801088,1.759709,1.873147,99.9779,0.0104,0.0117,3.24e-09
288,10,15,3209.5646,3207.6214,-3.217682,1.800427,1.760263,1.876701,99.9778,0.0121,0.0102,3.87e-09
289,10,15,3212.2321,3207.6214,-2.842423,1.801777,1.760719,1.873213,99.9779,0.0097,0.0124,3.15e-09
290,10,15,3220.8534,3207.6214,-2.384557,1.800767,1.761576,1.877908,99.9777,0.0105,0.0118,3.78e-09
291,10,15,3230.5363,3207.6214,-2.146066,1.801276,1.760970,1.881886,99.9778,0.0114,0.0108,3.39e-09
292,10,15,3231.9537,3207.6214,-2.120001,1.801528,1.758185,1.884077,99.9781,0.0124,0.0095,3.13e-09
293,10,15,3245.5371,3207.6214,-1.927364,1.800731,1.772291,1.870187,99.9766,0.0121,0.0113,2.72e-09
294,10,15,3249.9984,3207.6214,-1.879054,1.800990,1.771273,1.876748,99.9767,0.0114,0.0119,3.07e-09
295,10,15,3263.0091,3207.6214,-1.762770,1.800488,1.770178,1.877299,99.9768,0.0126,0.0107,3.01e-09
296,10,15,3270.9954,3207.6214,-1.704272,1.801212,1.770377,1.884506,99.9768,0.0097,0.0135,3.25e-09
297,13,13,3274.4341,3335.9263,-1.734396,1.801219,1.762315,1.859089,99.9768,0.0103,0.0129,3.70e-09
298,13,13,3282.2987,3335.9263,-1.793828,1.800986,1.760190,1.863861,99.9770,0.0110,0.0120,3.20e-09
299,13,13,3292.4906,3335.9263,-1.885370,1.801638,1.756625,1.867836,99.9774,0.0110,0.0116,3.36e-09
300,13,13,3299.7906,3335.9263,-1.965280,1.801086,1.759279,1.864019,99.9771,0.0114,0.0115,2.96e-09
301,13,13,3307.5827,3335.9263,-2.070762,1.801107,1.759955,1.866226,99.9770,0.0111,0.0119,3.18e-09
302,13,13,3314.2696,3335.9263,-2.187625,1.802004,1.758324,1.870824,99.9773,0.0109,0.0118,2.57e-09
303,13,13,3333.3403,3335.9263,-3.110592,1.800541,1.763919,1.871122,99.9765,0.0121,0.0114,3.40e-09
304,13,13,3337.5090,3335.9263,-3.323811,1.800872,1.766722,1.867262,99.9763,0.0123,0.0114,2.62e-09
305,12,14,3356.6709,3355.6655,-3.523417,1.800397,1.768971,1.862155,99.9758,0.0121,0.0121,3.01e-09
306,12,14,3360.6715,3355.6655,-2.826286,1.801174,1.767004,1.863903,99.9761,0.0128,0.0111,2.72e-09
307,12,14,3374.5659,3355.6655,-2.249308,1.800778,1.766537,1.870517,99.9761,0.0112,0.0127,2.98e-09
308,11,15,3386.0535,3414.8831,-2.073537,1.801972,1.765929,1.855165,99.9759,0.0122,0.0120,3.33e-09
309,11,15,3389.6300,3414.8831,-2.131060,1.802367,1.766939,1.858150,99.9758,0.0107,0.0135,2.68e-09
310,11,15,3405.6736,3414.8831,-2.569138,1.801286,1.755885,1.874224,99.9769,0.0112,0.0119,4.01e-09
311,11,15,3408.4247,3414.8831,-2.723252,1.802094,1.766376,1.865307,99.9758,0.0121,0.0120,2.47e-09
312,11,15,3419.0928,3414.8831,-2.909128,1.801253,1.766442,1.864080,99.9757,0.0123,0.0120,2.72e-09
313,11,15,3432.6908,3414.8831,-2.282768,1.802866,1.769646,1.870813,99.9756,0.0122,0.0122,2.86e-09
314,11,15,3440.5662,3414.8831,-2.123728,1.801179,1.767894,1.871406,99.9755,0.0110,0.0134,2.56e-09
315,11,15,3452.6281,3414.8831,-1.956517,1.802661,1.770624,1.868355,99.9754,0.0109,0.0137,2.97e-09
316,11,15,3453.0284,3414.8831,-1.951935,1.801547,1.768483,1.872265,99.9755,0.0105,0.0140,2.69e-09
317,11,15,3462.5624,3414.8831,-1.855046,1.802067,1.765646,1.879437,99.9759,0.0114,0.0127,3.21e-09
318,11,15,3471.2641,3414.8831,-1.782243,1.801842,1.772508,1.873451,99.9751,0.0133,0.0116,2.50e-09
319,11,15,3484.6541,3414.8831,-1.689701,1.801467,1.772381,1.876974,99.9751,0.0133,0.0116,2.85e-09
320,11,15,3489.8596,3414.8831,-1.658451,1.801565,1.774375,1.874932,99.9749,0.0124,0.0127,2.95e-09
321,11,15,3498.9440,3414.8831,-1.608782,1.801607,1.778497,1.872424,99.9744,0.0126,0.0130,2.94e-09
322,11,15,3503.0110,3414.8831,-1.588262,1.801766,1.776431,1.880134,99.9746,0.0111,0.0142,2.72e-09
323,11,15,3506.9281,3414.8831,-1.569376,1.801797,1.775817,1.878164,99.9747,0.0130,0.0123,2.39e-09
324,13,14,3515.7992,3602.4056,-1.619043,1.800388,1.759923,1.855691,99.9752,0.0155,0.0093,3.03e-09
325,13,14,3529.0574,3602.4056,-1.691203,1.800729,1.764291,1.850736,99.9747,0.0136,0.0117,2.88e-09
326,13,14,3535.5463,3602.4056,-1.731431,1.800759,1.765399,1.846419,99.9746,0.0132,0.0122,3.10e-09
327,13,14,3542.3503,3602.4056,-1.778041,1.800626,1.762111,1.856270,99.9750,0.0154,0.0096,2.90e-09
328,13,14,3546.7827,3602.4056,-1.811339,1.799318,1.758757,1.858044,99.9752,0.0144,0.0104,2.55e-09
329,13,14,3561.7417,3602.4056,-1.947384,1.800608,1.759503,1.863056,99.9753,0.0113,0.0135,2.76e-09
330,13,14,3564.5846,3602.4056,-1.978860,1.801368,1.765828,1.856184,99.9746,0.0116,0.0137,2.37e-09
331,13,14,3575.7686,3602.4056,-2.131107,1.800933,1.773240,1.851299,99.9737,0.0146,0.0117,2.80e-09
332,13,14,3590.1740,3602.4056,-2.469108,1.801018,1.766471,1.863645,99.9745,0.0111,0.0143,2.71e-09
333,13,14,3600.1975,3602.4056,-3.212567,1.801131,1.766141,1.867003,99.9746,0.0134,0.0120,2.39e-09
334,13,14,3603.7185,3602.4056,-3.438375,1.800314,1.771909,1.858684,99.9738,0.0135,0.0127,3.09e-09
335,13,14,3616.9342,3602.4056,-2.394369,1.800756,1.764292,1.867744,99.9747,0.0114,0.0139,2.74e-09
336,12,15,3623.6206,3641.8840,-2.299744,1.801213,1.764881,1.864526,99.9743,0.0131,0.0127,3.20e-09
337,12,15,3634.2233,3641.8840,-2.677057,1.802079,1.769372,1.863585,99.9739,0.0155,0.0106,3.07e-09
338,12,15,3640.6172,3641.8840,-3.458600,1.801371,1.760932,1.871234,99.9748,0.0145,0.0107,2.50e-09
339,12,15,3645.4757,3641.8840,-3.006026,1.801094,1.767475,1.866549,99.9740,0.0142,0.0118,2.44e-09
340,12,15,3649.8594,3641.8840,-2.659577,1.801562,1.764620,1.871213,99.9744,0.0141,0.0115,2.88e-09
341,12,15,3654.9876,3641.8840,-2.443935,1.800884,1.772164,1.860668,99.9734,0.0136,0.0130,2.36e-09
342,12,15,3661.4650,3641.8840,-2.269492,1.801560,1.762344,1.871479,99.9746,0.0130,0.0124,2.50e-09
343,12,15,3677.5306,3641.8840,-2.009309,1.801681,1.767965,1.886353,99.9740,0.0121,0.0139,2.59e-09
344,12,15,3688.0155,3641.8840,-1.897329,1.800840,1.769906,1.879335,99.9736,0.0131,0.0133,2.34e-09
345,12,15,3690.6540,3641.8840,-1.873174,1.801132,1.776691,1.867238,99.9728,0.0134,0.0138,2.40e-09
346,12,15,3696.6137,3641.8840,-1.823104,1.801283,1.774739,1.870020,99.9731,0.0142,0.0127,2.33e-09
347,12,15,3706.2118,3641.8840,-1.752928,1.802296,1.770860,1.878096,99.9737,0.0119,0.0144,2.64e-09
348,12,15,3718.1306,3641.8840,-1.679106,1.801353,1.772202,1.875002,99.9734,0.0129,0.0137,2.61e-09
349,12,15,3726.2435,3641.8840,-1.635192,1.802196,1.776397,1.877686,99.9730,0.0133,0.0137,3.81e-09
350,12,15,3728.1443,3641.8840,-1.625515,1.802478,1.776773,1.876843,99.9730,0.0130,0.0140,2.71e-09
351,12,15,3738.7718,3641.8840,-1.575057,1.801612,1.776973,1.876355,99.9729,0.0148,0.0123,2.22e-09
352,12,15,3750.2268,3641.8840,-1.526526,1.801311,1.772564,1.885213,99.9734,0.0140,0.0127,2.66e-09
353,14,14,3775.7383,3868.8849,-1.618419,1.801417,1.759909,1.848896,99.9733,0.0114,0.0153,2.74e-09
354,14,14,3776.8081,3868.8849,-1.623436,1.800987,1.766646,1.845551,99.9724,0.0134,0.0142,1.97e-09
355,14,14,3788.6834,3868.8849,-1.683403,1.801414,1.770027,1.842778,99.9720,0.0152,0.0128,2.38e-09
356,14,14,3789.4255,3868.8849,-1.687440,1.801063,1.764992,1.850807,99.9726,0.0135,0.0139,2.47e-09
357,14,14,3807.3632,3868.8849,-1.798557,1.801314,1.769055,1.847987,99.9721,0.0127,0.0152,2.37e-09
358,14,14,3815.3109,3868.8849,-1.858632,1.802030,1.770422,1.849339,99.9720,0.0145,0.0134,2.08e-09
359,14,14,3823.3125,3868.8849,-1.928884,1.800748,1.769375,1.852181,99.9720,0.0140,0.0139,2.49e-09
360,14,14,3835.2134,3868.8849,-2.060323,1.801051,1.765255,1.863546,99.9726,0.0144,0.0131,1.85e-09
361,14,14,3838.9146,3868.8849,-2.110894,1.801551,1.779132,1.842050,99.9708,0.0141,0.0151,2.21e-09
362,14,14,3860.9265,3868.8849,-2.686759,1.800909,1.774272,1.851798,99.9714,0.0158,0.0128,2.12e-09
363,14,14,3869.8571,3868.8849,-3.599821,1.802069,1.772659,1.862115,99.9717,0.0148,0.0135,1.97e-09
364,14,14,3873.2849,3868.8849,-2.944138,1.801727,1.778137,1.854643,99.9710,0.0183,0.0107,2.15e-09
365,14,14,3878.4965,3868.8849,-2.604791,1.801657,1.778612,1.858311,99.9709,0.0140,0.0151,2.13e-09
366,13,15,3891.9688,3888.6241,-3.065437,1.800788,1.773545,1.863024,99.9715,0.0146,0.0139,1.97e-09
367,13,15,3898.8391,3888.6241,-2.580560,1.801886,1.775765,1.858960,99.9714,0.0140,0.0147,2.17e-09
368,13,15,3917.7507,3888.6241,-2.125507,1.800528,1.778107,1.857539,99.9708,0.0141,0.0150,2.20e-09
369,13,15,3924.1389,3888.6241,-2.039387,1.801109,1.773199,1.868356,99.9716,0.0151,0.0133,2.07e-09
370,13,15,3957.2736,3888.6241,-1.753159,1.801165,1.782628,1.863018,99.9703,0.0147,0.0150,2.06e-09
371,13,15,3958.4577,3888.6241,-1.745732,1.800096,1.780358,1.862811,99.9705,0.0147,0.0148,2.24e-09
372,13,15,3974.8122,3888.6241,-1.654349,1.802316,1.777298,1.880653,99.9712,0.0143,0.0145,2.14e-09
373,13,15,3984.0147,3888.6241,-1.610290,1.801480,1.777746,1.875025,99.9710,0.0133,0.0157,2.34e-09
374,13,15,3991.1972,3888.6241,-1.578763,1.801585,1.784451,1.869480,99.9701,0.0155,0.0143,1.89e-09
375,13,15,3994.8817,3888.6241,-1.563436,1.801918,1.781191,1.873807,99.9706,0.0152,0.0142,2.43e-09
376,13,15,4007.3388,3888.6241,-1.515292,1.800422,1.786058,1.870492,99.9697,0.0142,0.0161,1.81e-09
377,13,15,4015.4449,3888.6241,-1.486606,1.800639,1.782563,1.876840,99.9703,0.0136,0.0161,2.24e-09
378,14,15,4029.5572,4155.1035,-1.519778,1.802419,1.775752,1.829346,99.9693,0.0168,0.0140,1.98e-09
379,14,15,4037.8698,4155.1035,-1.549529,1.801549,1.769824,1.836263,99.9700,0.0140,0.0160,2.14e-09
380,14,15,4040.3788,4155.1035,-1.558925,1.801405,1.768047,1.838200,99.9702,0.0156,0.0142,2.28e-09
381,14,15,4056.6821,4155.1035,-1.625493,1.801734,1.772943,1.834567,99.9696,0.0159,0.0146,1.78e-09
382,14,15,4064.6157,4155.1035,-1.661992,1.801873,1.769319,1.840822,99.9701,0.0147,0.0152,2.27e-09
383,14,15,4090.3581,4155.1035,-1.807373,1.802249,1.775201,1.840633,99.9693,0.0158,0.0149,2.50e-09
384,14,15,4098.6453,4155.1035,-1.866855,1.801287,1.771650,1.846423,99.9697,0.0149,0.0154,1.91e-09
385,14,15,4107.8274,4155.1035,-1.943941,1.802062,1.772734,1.844198,99.9696,0.0133,0.0171,2.02e-09
386,14,15,4129.8388,4155.1035,-2.216069,1.801653,1.777660,1.843048,99.9689,0.0154,0.0157,2.15e-09
387,14,15,4134.6855,4155.1035,-2.308570,1.801803,1.784661,1.839116,99.9679,0.0179,0.0142,1.64e-09
388,14,15,4141.1894,4155.1035,-2.475127,1.801707,1.780200,1.841626,99.9685,0.0161,0.0154,2.45e-09
389,14,15,4145.1098,4155.1035,-2.618857,1.801803,1.772201,1.851453,99.9697,0.0157,0.0146,2.27e-09
390,14,15,4158.8536,4155.1035,-3.044533,1.802356,1.774043,1.849181,99.9695,0.0156,0.0149,2.15e-09
391,14,15,4166.0520,4155.1035,-2.579227,1.801406,1.785907,1.841710,99.9676,0.0174,0.0149,1.94e-09
392,14,15,4168.5784,4155.1035,-2.489054,1.802640,1.779021,1.849501,99.9688,0.0166,0.0146,2.05e-09
393,14,15,4179.1325,4155.1035,-2.237845,1.801761,1.772364,1.859028,99.9696,0.0152,0.0151,2.19e-09
394,14,15,4194.2476,4155.1035,-2.025915,1.801542,1.774361,1.860895,99.9693,0.0136,0.0171,1.99e-09
395,14,15,4211.2989,4155.1035,-1.868881,1.802515,1.778386,1.861934,99.9689,0.0140,0.0172,1.91e-09
396,14,15,4220.1173,4155.1035,-1.805576,1.801856,1.778605,1.860834,99.9688,0.0157,0.0156,2.41e-09
397,14,15,4230.4965,4155.1035,-1.741251,1.802275,1.783952,1.859113,99.9680,0.0176,0.0143,2.22e-09
398,14,15,4238.2301,4155.1035,-1.698842,1.801086,1.780751,1.875196,99.9684,0.0134,0.0183,1.99e-09
399,14,15,4249.6290,4155.1035,-1.643033,1.801865,1.790977,1.857563,99.9669,0.0205,0.0126,1.84e-09
400,14,15,4257.2590,4155.1035,-1.609320,1.802105,1.781193,1.871203,99.9684,0.0145,0.0171,1.92e-09
401,14,15,4265.2186,4155.1035,-1.576735,1.801665,1.777279,1.876804,99.9689,0.0153,0.0158,2.33e-09
402,14,15,4283.7703,4155.1035,-1.509115,1.801822,1.781943,1.877449,99.9683,0.0150,0.0167,1.78e-09
403,15,15,4302.0442,4441.3220,-1.503630,1.802721,1.769494,1.829919,99.9679,0.0165,0.0156,1.95e-09
404,15,15,4328.6775,4441.3220,-1.595802,1.802716,1.776676,1.830033,99.9668,0.0181,0.0150,1.76e-09
405,15,15,4339.3450,4441.3220,-1.639010,1.802907,1.774279,1.835048,99.9672,0.0148,0.0179,2.00e-09
406,15,15,4348.0927,4441.3220,-1.677960,1.802213,1.773644,1.838407,99.9672,0.0147,0.0180,1.94e-09
407,15,15,4368.6611,4441.3220,-1.786211,1.803051,1.781054,1.831421,99.9662,0.0169,0.0169,1.80e-09
408,15,15,4371.8036,4441.3220,-1.805413,1.802360,1.779136,1.833112,99.9664,0.0150,0.0186,1.84e-09
409,15,15,4386.9650,4441.3220,-1.912257,1.802315,1.776370,1.841159,99.9668,0.0158,0.0173,1.86e-09
410,15,15,4391.2916,4441.3220,-1.948278,1.802688,1.780551,1.838426,99.9662,0.0142,0.0196,2.03e-09
411,15,15,4397.8508,4441.3220,-2.009310,1.801986,1.781043,1.839899,99.9661,0.0155,0.0185,1.96e-09
412,15,15,4401.7327,4441.3220,-2.049935,1.803035,1.775007,1.846826,99.9672,0.0173,0.0156,1.74e-09
413,15,15,4410.0800,4441.3220,-2.152774,1.802364,1.780115,1.844275,99.9663,0.0140,0.0197,2.04e-09
414,15,15,4415.6471,4441.3220,-2.238003,1.802772,1.779217,1.842796,99.9664,0.0170,0.0165,1.64e-09
415,15,15,4444.2125,4441.3220,-3.186531,1.802737,1.781318,1.846923,99.9661,0.0156,0.0183,2.09e-09
416,15,15,4450.9084,4441.3220,-2.665856,1.802395,1.781314,1.845639,99.9661,0.0151,0.0188,1.61e-09
417,15,15,4452.4736,4441.3220,-2.600174,1.802212,1.779853,1.848014,99.9663,0.0173,0.0164,2.11e-09
418,15,15,4466.7604,4441.3220,-2.242022,1.803025,1.782083,1.850924,99.9661,0.0160,0.0179,1.71e-09
419,15,15,4471.8040,4441.3220,-2.163468,1.801903,1.781446,1.853922,99.9660,0.0158,0.0182,2.12e-09
420,15,15,4482.6664,4441.3220,-2.031095,1.802207,1.786448,1.845234,99.9653,0.0154,0.0193,1.91e-09
421,15,15,4492.8771,4441.3220,-1.935240,1.802181,1.782883,1.853618,99.9658,0.0167,0.0175,1.47e-09
422,15,15,4503.9570,4441.3220,-1.850695,1.801614,1.782417,1.857440,99.9658,0.0163,0.0179,1.91e-09
423,15,15,4513.3644,4441.3220,-1.789924,1.803305,1.781754,1.858808,99.9661,0.0146,0.0193,1.76e-09
424,15,15,4528.2913,4441.3220,-1.708146,1.802455,1.785813,1.860802,99.9654,0.0160,0.0186,1.63e-09
425,15,15,4546.6153,4441.3220,-1.625111,1.802829,1.793481,1.852530,99.9642,0.0180,0.0178,1.84e-09
426,15,15,4558.1616,4441.3220,-1.579922,1.802646,1.790353,1.858581,99.9647,0.0167,0.0187,1.48e-09
427,15,15,4563.7374,4441.3220,-1.559676,1.802266,1.793479,1.857766,99.9641,0.0167,0.0192,1.73e-09
428,15,15,4571.9923,4441.3220,-1.531335,1.802453,1.788639,1.867865,99.9649,0.0157,0.0194,1.82e-09
429,15,15,4584.7243,4441.3220,-1.490956,1.802057,1.792321,1.861508,99.9643,0.0164,0.0193,1.63e-09
430,15,15,4601.1923,4441.3220,-1.443744,1.802377,1.795832,1.864091,99.9637,0.0156,0.0207,1.64e-09
431,15,15,4612.7148,4441.3220,-1.413520,1.802882,1.797763,1.860959,99.9635,0.0161,0.0204,1.56e-09
432,15,15,4624.5815,4441.3220,-1.384446,1.802494,1.795637,1.869493,99.9638,0.0169,0.0194,1.82e-09
433,15,15,4628.6619,4441.3220,-1.374882,1.801669,1.793942,1.869206,99.9639,0.0169,0.0192,1.74e-09
434,15,15,4630.1786,4441.3220,-1.371380,1.802547,1.793735,1.872001,99.9641,0.0177,0.0182,2.20e-09
435,15,15,4648.2514,4441.3220,-1.331690,1.803451,1.798251,1.868450,99.9635,0.0176,0.0189,1.97e-09
436,15,15,4649.3490,4441.3220,-1.329392,1.802643,1.801661,1.865797,99.9628,0.0157,0.0215,1.39e-09
437,15,15,4660.0231,4441.3220,-1.307661,1.802284,1.799283,1.869606,99.9631,0.0164,0.0205,1.66e-09
438,15,15,4674.1072,4441.3220,-1.280557,1.803407,1.803965,1.867771,99.9625,0.0185,0.0189,1.67e-09
439,15,15,4688.6761,4441.3220,-1.254193,1.802604,1.802764,1.871116,99.9626,0.0181,0.0193,1.64e-09
440,15,15,4699.0501,4441.3220,-1.236350,1.802705,1.799773,1.873861,99.9631,0.0190,0.0179,2.27e-09
441,15,15,4707.7014,4441.3220,-1.222012,1.802627,1.801311,1.873952,99.9629,0.0161,0.0211,1.85e-09
442,15,15,4721.0708,4441.3220,-1.200744,1.802737,1.803861,1.871864,99.9624,0.0138,0.0238,1.65e-09
443,15,15,4731.2175,4441.3220,-1.185271,1.803175,1.802218,1.877914,99.9628,0.0176,0.0197,1.55e-09
444,15,15,4740.7556,4441.3220,-1.171212,1.802521,1.803043,1.878638,99.9625,0.0187,0.0188,1.65e-09
445,15,15,4764.8201,4441.3220,-1.137640,1.802119,1.805550,1.883035,99.9620,0.0173,0.0207,1.58e-09
446,15,15,4774.0395,4441.3220,-1.125437,1.803546,1.805031,1.884471,99.9623,0.0161,0.0216,1.71e-09
447,15,15,4795.4494,4441.3220,-1.098353,1.802593,1.806974,1.885580,99.9619,0.0183,0.0198,1.88e-09
448,15,15,4810.4626,4441.3220,-1.080320,1.802266,1.801333,1.895247,99.9628,0.0165,0.0207,1.62e-09
449,15,15,4816.0282,4441.3220,-1.073821,1.802705,1.808484,1.888113,99.9616,0.0182,0.0202,1.31e-09
450,15,15,4825.6335,4441.3220,-1.062829,1.802086,1.800138,1.900336,99.9630,0.0146,0.0225,1.74e-09
451,15,15,4838.3979,4441.3220,-1.048639,1.802319,1.806517,1.893468,99.9619,0.0196,0.0185,1.50e-09
452,15,15,4845.9119,4441.3220,-1.040497,1.802709,1.802158,1.900267,99.9627,0.0234,0.0139,1.65e-09
453,15,15,4849.3486,4441.3220,-1.036824,1.802200,1.807757,1.896739,99.9617,0.0156,0.0227,1.45e-09
454,15,15,4855.1429,4441.3220,-1.030700,1.802132,1.808801,1.897149,99.9615,0.0177,0.0209,1.59e-09
