mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
621,621,w621,2.0916398586972633e13,0.0,true,true,true,10.911074364638846,0.0033775907374998023,-0.0005636060212693142,123,0.0005636009477729034,231,7.734436382987122,7.696104613379738,0.0,0.0
622,622,w622,2.1400181287913164e13,0.0,true,true,true,12.368159425637893,0.002747571038404151,-0.000319649708844597,131,0.00032804304025373164,242,8.74038662664557,8.75082862622758,0.0,0.0
623,623,w623,2.1735346665376523e13,0.0,true,true,true,12.177466471854006,0.002222469552306777,-0.00032050290639756124,140,0.00032014794508940773,214,8.593984123968138,8.627521174169384,0.0,0.0
624,624,w624,2.193080573892221e13,0.0,true,true,true,12.484670771184112,0.0018660616028814885,-0.00027976719578986706,94,0.00025864861213018,274,8.808719900234967,8.84722863397784,0.0,0.0
625,625,w625,2.1996545892471555e13,0.0,true,true,true,16.667470391698167,0.0023942273518560635,-0.0002902976339639398,154,0.0002902337913770668,200,11.751996784778797,11.819269651563049,0.0,0.0
626,626,w626,2.4885124588568918e13,0.0,true,true,true,11.49571817260636,0.006819182594033666,-0.0010001439134504236,128,0.0009274892628522395,215,8.393376439273542,7.855108003801652,0.0,0.0
627,627,w627,2.6388710149435332e13,0.0,true,true,true,10.800724399970608,0.01768685926701992,-0.00232426853194279,183,0.002510101404258371,177,8.569368126626172,6.574288147738369,0.0,0.0
628,628,w628,2.851372878838101e13,0.0,true,true,true,12.376200021804273,0.005995558218548699,-0.0008207144368919972,139,0.0008205154459559582,215,8.938392867322218,8.560106540364613,0.0,0.0
629,629,w629,3.0274830778571223e13,0.0,true,true,true,9.670848131817158,0.0018875583789609604,-0.00023395404886645448,118,0.00023394238005179028,236,8.659158157675655,4.306307005562183,0.0,0.0
630,630,w630,3.155768809432335e13,0.0,true,true,true,12.27194531225439,0.005005922445521731,-0.000717603791666606,137,0.0007012556052728271,131,8.801424880074565,8.551931756516032,0.0,0.0
631,631,w631,3.4055850709646285e13,0.0,true,true,true,12.19545493595222,0.004187358471722941,-0.0005979820670828796,215,0.0005980348864709382,139,8.70343536077667,8.542793248209433,0.0,0.0
632,632,w632,3.607239712040995e13,0.0,true,true,true,12.552948431583673,0.003595900165016052,-0.00044283067200139026,218,0.0004946674683570134,128,8.92670485083718,8.825556180861401,0.0,0.0
633,633,w633,3.7364524267273734e13,0.0,true,true,true,10.875745226391984,0.013485503611855767,-0.001933546499940058,171,0.0019336132028329284,183,8.284081738293775,7.046675962739306,0.0,0.0
634,634,w634,3.767298275813808e13,0.0,true,true,true,10.045799330981302,0.004160236467694883,-0.0006790349610123282,201,0.0006792114408147691,153,7.1687035096855665,7.037595958919403,0.0,0.0
635,635,w635,3.889703342487354e13,0.0,true,true,true,12.524027703167903,0.002453887397922511,-0.0003000108011914283,230,0.00029044778550838424,228,8.867028637045022,8.844606663836284,0.0,0.0
636,636,w636,3.980839023622095e13,0.0,true,true,true,12.443135319253926,0.0020505579832533045,-0.00025987062172023713,138,0.0002597650373267228,216,8.799356629858602,8.797893797326719,0.0,0.0
637,637,w637,4.043424733828293e13,0.0,true,true,true,12.495333711886586,0.0016258743240501348,-0.00022153456166055895,245,0.00017630990743264368,184,8.827673678979096,8.843389584622049,0.0,0.0
638,638,w638,4.080108390968219e13,0.0,true,true,true,12.649457600443304,0.0014295144088613838,-0.00022827589576102005,184,0.00022821016963378403,170,8.932719423263428,8.956299417011117,0.0,0.0
639,639,w639,4.092255054021466e13,0.0,true,true,true,17.191893566458507,0.0018012008300982048,-0.00018726209471958314,170,0.00019996318269082446,259,12.137085457389073,12.175892482941343,0.0,0.0
640,640,w640,4.80893433574265e13,0.0,true,true,true,12.008328342421596,0.011991337949576185,-0.0014349260376853336,184,0.0017262065186389836,177,8.920395873018036,8.039051141513076,0.0,0.0
641,641,w641,5.781453954139132e13,0.0,true,true,true,12.169880462282824,0.009985810360095933,-0.0014360896042952364,173,0.0014361481556849642,181,8.89709168486197,8.303472183430536,0.0,0.0
642,642,w642,6.0977451013392805e13,0.0,true,true,true,10.900090970803689,0.002311727143796825,-0.00028089329497613005,121,0.0002787359187600551,113,8.917357120230823,6.268390528515462,0.0,0.0
643,643,w643,6.623404954223341e13,0.0,true,true,true,11.70876986739015,0.007966842725813146,-0.0010559849737931581,179,0.001146729700370529,177,8.473661635201877,8.08036427576309,0.0,0.0
644,644,w644,7.329667920962042e13,0.0,true,true,true,12.372606777260867,0.007015580980637239,-0.0010071264642308444,174,0.001007093642187822,180,8.885823623967083,8.609499855978482,0.0,0.0
645,645,w645,7.909923565760219e13,0.0,true,true,true,12.429930485769473,0.005854753313811164,-0.0008367026024291792,177,0.000821588738332913,184,8.881746477415554,8.695844818868455,0.0,0.0
646,646,w646,8.377784052427516e13,0.0,true,true,true,12.451264151223674,0.0048278744580546205,-0.0006880129009739629,181,0.0006879557054868593,173,8.864577042563571,8.743753742622836,0.0,0.0
647,647,w647,8.748040200774906e13,0.0,true,true,true,12.618412312154563,0.003964850057678039,-0.0005492822684828208,174,0.0005604988231141285,177,8.959655268682246,8.885318847732611,0.0,0.0
648,648,w648,9.033464471105811e13,0.0,true,true,true,12.407262935573048,0.00307357915757326,-0.0004289126144837867,175,0.000428957186056918,179,8.793146770448908,8.753327023417999,0.0,0.0
649,649,w649,9.24492790317446e13,0.0,true,true,true,12.684000578522676,0.0023780726190778647,-0.0003208710200470741,177,0.00031565813232893656,182,8.976868626555746,8.961009691005438,0.0,0.0
